This file was created by CMPT_IND_RETS using the 202006 CRSP database.
It contains value- and equal-weighted returns for 12 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
        NoDur  Durbl  Manuf  Enrgy  Chems  BusEq  Telcm  Utils  Shops  Hlth   Money  Other
194304     32.93     58.50     32.65    108.32    101.91     73.11    426.79     59.40     29.78     35.29     26.09     31.16
194305     33.15     58.80     32.03    109.29    101.11     73.98    444.53     61.53     30.25     35.66     26.48     31.86
194306     35.19     62.16     33.30    114.61    107.34     78.61    464.77     64.02     32.38     37.33     28.72     33.55
194307     35.61     64.17     33.51    114.04    107.14     78.86    470.68     66.36     34.09     37.63     28.15     33.26
194308     34.84     57.93     31.12    110.61    100.47     72.37    469.83     65.77     32.98     36.27     26.85     31.39
194309     35.04     59.47     31.05    111.24    100.78     72.94    474.04     66.76     34.02     36.21     27.10     31.73
194310     35.64     60.39     31.73    114.90    103.12     76.43    474.18     68.84     34.60     37.58     27.35     32.29
194311     35.44     59.70     31.64    114.85    100.87     73.59    477.63     69.08     33.73     37.64     27.05     31.89
194312     33.57     55.98     28.90    105.59     95.76     68.45    469.04     63.07     31.88     35.98     25.03     29.31
194401     35.44     60.33     30.82    115.13     98.50     73.36    477.12     67.39     33.87     37.27     26.70     31.58
194402     36.72     60.93     31.59    115.76     98.98     73.97    481.20     66.90     34.08     37.25     26.90     33.50
194403     36.37     62.47     31.40    115.33     97.60     71.78    485.35     67.69     34.24     36.09     26.92     34.22
194404     37.24     65.36     31.98    117.32     99.50     74.12    482.31     68.50     34.88     36.90     27.70     34.85
194405     36.40     64.57     31.17    115.62     97.59     73.15    479.56     70.17     34.43     35.90     26.83     34.03
194406     38.17     68.98     32.90    120.17    101.43     75.43    493.06     71.33     36.04     37.76     27.83     35.29
194407     40.02     75.59     34.36    124.39    104.54     75.53    505.95     67.49     37.76     38.71     30.60     36.03
194408     39.76     71.86     33.69    122.66    102.13     74.20    504.07     67.38     37.69     38.11     30.07     35.72
194409     40.63     74.04     34.42    119.54    102.29     75.63    507.33     69.44     39.15     38.21     30.60     35.61
194410     40.69     74.41     34.50    117.75    102.36     74.75    502.01     68.17     39.72     38.31     30.42     35.82
194411     40.56     72.36     34.27    119.83    102.67     75.12    505.75     68.71     39.86     38.58     30.27     36.10
194412     40.81     73.20     34.45    121.00    101.52     76.09    509.05     68.12     40.63     38.52     31.52     37.38
194501     41.49     77.28     36.08    126.90    103.20     78.99    506.01     69.93     41.27     39.11     31.99     40.73
194502     42.44     78.33     37.07    133.04    105.50     79.80    495.31     73.63     41.25     39.22     33.03     40.65
194503     43.96     83.59     39.65    142.24    110.82     85.37    509.31     77.91     42.90     40.70     35.44     43.72
194504     42.47     78.45     37.44    134.49    106.40     81.37    502.04     75.06     42.18     39.88     33.92     42.04
194505     45.37     87.18     40.63    143.65    114.38     88.37    514.65     82.30     45.11     42.29     35.97     45.96
194506     46.25     87.16     40.71    141.24    114.44     90.15    533.91     83.43     47.76     43.84     36.28     47.09
194507     45.33     85.43     40.74    137.63    111.49     83.82    556.59     86.86     45.07     42.93     37.33     48.19
194508     44.56     84.58     39.35    132.93    108.65     82.67    568.73     86.34     44.98     42.12     35.94     45.29
194509     47.85     91.85     42.46    135.21    118.19     90.85    578.52     86.82     48.46     45.80     39.14     45.68
194510     51.09     94.28     45.03    137.66    125.07     92.81    582.55     92.31     51.05     48.71     39.69     48.74
194511     54.43     94.46     46.65    148.89    125.38     92.15    596.27     97.65     54.04     51.79     42.57     51.76
194512     56.16     96.18     48.80    159.53    128.70     94.76    616.23    101.87     57.43     55.94     44.52     56.38
194601     56.72     98.52     49.35    158.83    131.27     96.38    612.28    100.65     59.21     56.72     46.19     55.74
194602     59.56    105.09     53.98    158.57    138.17    101.96    623.97    111.30     65.60     61.01     49.62     59.74
194603     56.51     95.00     50.02    150.54    130.96     94.86    606.25    104.60     62.60     58.17     45.82     56.10
194604     59.95     95.86     52.46    167.00    140.08     95.21    606.52    110.77     69.59     66.55     48.23     58.25
194605     61.92     97.21     54.33    181.53    148.07     96.11    616.18    115.24     74.42     76.20     48.66     59.30
194606     63.79    103.14     57.02    186.85    153.06    101.83    633.46    118.23     75.60     80.19     50.55     60.94
194607     60.51     93.83     55.34    176.79    143.95     95.06    650.58    106.53     68.20     72.08     49.65     59.71
194608     59.90     89.37     53.23    176.40    140.55     91.81    650.07    102.43     66.81     69.62     47.27     56.58
194609     56.55     79.62     49.39    165.74    131.38     84.33    604.45     96.56     63.31     67.05     44.13     52.52
194610     50.34     67.71     43.80    152.14    119.46     75.29    568.74     87.69     59.22     62.20     37.94     44.65
194611     50.35     65.46     43.23    150.92    115.25     74.53    539.56     88.55     57.78     61.90     37.36     44.48
194612     49.38     64.17     43.33    150.45    118.25     71.58    549.00     88.82     54.31     62.43     37.29     44.17
194701     50.91     68.00     45.71    156.30    126.14     74.57    562.59     94.01     55.98     66.71     39.97     44.52
194702     50.85     75.40     46.43    155.15    125.03     79.29    568.40     93.62     56.19     63.03     40.71     44.49
194703     50.47     75.80     45.85    150.18    123.98     76.54    556.63     92.37     55.62     60.13     39.51     43.84
194704     49.13     73.67     44.80    153.44    123.05     73.64    537.70     89.57     54.18     59.19     38.36     42.02
194705     45.66     70.66     41.78    152.52    118.26     69.34    536.52     85.77     49.71     53.97     35.85     39.37
194706     45.22     68.35     40.23    154.50    117.14     69.30    530.51     83.20     49.28     52.25     35.42     38.40
194707     46.00     71.59     41.79    164.47    121.07     67.70    519.91     77.02     51.47     55.77     38.36     37.10
194708     47.98     75.29     43.76    170.51    123.53     71.95    524.11     78.58     53.72     57.07     39.28     39.57
194709     47.07     73.93     42.74    165.72    122.36     69.20    525.88     78.45     51.51     54.62     38.71     37.93
194710     47.01     73.96     43.14    160.95    121.14     69.31    523.30     78.50     49.86     53.03     38.82     37.19
194711     47.47     76.09     44.73    169.18    122.91     70.86    524.41     78.22     51.27     53.54     39.99     37.30
194712     46.28     73.15     43.65    165.96    121.10     69.63    510.78     71.87     49.49     51.58     39.21     36.07
194801     46.27     74.51     44.51    180.62    122.33     71.05    505.95     72.41     49.25     52.96     39.18     37.38
194802     44.83     70.52     42.58    167.01    116.95     67.61    506.48     71.96     47.50     48.42     38.49     37.02
194803     41.85     65.88     40.07    161.05    109.80     64.72    500.98     69.15     45.34     46.45     36.40     35.41
194804     43.82     70.48     44.19    176.60    117.74     71.23    503.37     73.31     48.15     49.22     39.20     38.75
194805     44.24     71.28     45.11    195.64    120.85     70.81    516.72     74.13     50.43     50.15     40.84     39.88
194806     46.24     80.72     48.36    206.41    129.04     80.88    529.44     78.05     54.53     53.29     44.84     41.95
194807     44.86     76.69     46.76    212.17    124.77     76.04    542.11     75.18     53.10     51.99     43.03     40.50
194808     43.94     73.32     44.44    196.73    118.05     70.69    533.15     71.71     48.89     49.66     40.56     38.50
194809     43.68     73.12     44.50    191.36    118.93     72.31    533.34     71.48     49.83     48.46     40.07     39.11
194810     41.69     70.10     42.90    182.45    115.88     69.45    524.43     70.50     49.15     46.79     39.43     37.30
194811     42.99     75.64     45.66    198.42    123.48     74.47    530.23     73.00     51.07     49.09     41.76     38.89
194812     39.96     64.95     40.03    172.71    112.36     66.13    519.18     66.03     47.41     45.80     38.00     34.22
194901     39.96     66.80     40.73    179.82    119.22     69.35    517.13     67.47     47.75     47.62     39.76     34.50
194902     41.22     68.42     40.90    172.68    118.84     68.25    510.60     70.38     48.17     49.67     39.23     34.66
194903     40.16     64.71     39.08    164.24    114.48     64.52    509.00     70.57     46.67     48.94     38.84     33.10
194904     41.18     66.73     40.32    173.61    118.15     67.52    508.24     72.76     48.51     51.44     41.17     34.17
194905     40.34     63.89     38.47    174.70    115.44     65.30    499.90     73.37     47.56     51.44     41.01     33.48
194906     39.94     60.87     36.16    163.88    113.75     62.25    488.94     72.60     47.36     50.20     40.14     32.22
194907     40.05     60.82     35.33    154.76    112.64     60.25    454.98     72.41     47.82     51.13     39.03     31.25
194908     41.88     66.55     37.54    164.22    118.11     64.83    465.95     75.61     50.16     54.08     41.48     32.30
194909     43.31     66.89     37.70    171.77    120.96     64.98    470.38     78.04     50.56     53.90     42.48     32.40
194910     44.29     68.47     38.81    176.87    126.20     66.93    468.86     80.74     51.54     54.70     44.81     33.03
194911     44.78     73.47     40.29    183.25    131.98     69.66    477.67     81.47     51.79     56.42     46.69     33.55
194912     45.21     73.59     40.63    175.04    136.49     71.45    485.54     83.74     52.36     58.60     47.90     33.37
195001     47.26     79.27     42.99    176.03    143.84     77.64    485.96     86.04     55.34     63.48     50.30     35.64
195002     47.70     80.72     44.05    174.70    144.88     81.74    494.98     88.87     55.44     64.03     50.98     36.90
195003     47.70     82.14     44.75    172.01    145.90     84.33    498.14     90.75     56.32     64.95     52.58     36.77
195004     47.17     83.51     44.17    179.98    149.62     86.75    513.60     90.64     56.01     62.86     52.22     36.17
195005     47.07     92.31     46.77    185.48    163.19     93.04    525.78     91.17     55.66     66.21     51.91     36.90
195006     47.81     96.84     48.55    201.34    173.95     93.29    536.02     92.40     57.09     68.50     53.99     36.71
195007     44.63     91.52     45.45    185.49    163.51     86.01    565.36     85.86     54.54     65.87     47.51     33.29
195008     44.67     89.00     48.02    201.64    157.55     83.44    557.87     81.10     53.91     61.15     44.46     37.27
195009     46.15     94.00     50.00    208.11    168.43     87.30    572.00     83.38     55.88     63.08     46.31     37.61
195010     48.11    101.64     52.27    215.18    174.59     90.79    561.15     86.65     60.38     66.75     49.79     39.67
195011     47.72    102.23     52.72    215.61    173.15     89.66    562.33     85.65     60.79     65.38     49.12     38.90
195012     47.29     96.75     54.54    222.72    182.45     89.36    560.86     84.16     60.74     67.77     50.11     40.03
195101     48.37     97.79     57.90    241.59    192.12     92.32    562.84     86.74     61.90     71.57     51.81     45.08
195102     50.39    106.79     61.73    256.27    200.41    100.98    573.42     90.75     63.99     73.63     52.93     48.42
195103     50.61    107.86     61.52    256.72    204.52    101.69    596.86     93.09     65.55     74.44     54.03     47.61
195104     48.92    108.93     58.93    250.31    200.13    100.22    581.94     91.28     63.96     75.47     53.50     45.50
195105     49.22    112.64     62.48    277.23    215.23    103.16    586.88     91.14     64.04     83.18     55.51     47.11
195106     48.29    104.75     59.92    266.04    212.78    100.05    584.32     90.70     62.84     84.21     54.40     44.99
195107     46.77     95.98     57.49    270.43    214.68    102.63    639.01     87.51     61.96     82.77     51.32     41.80
195108     48.21     98.94     62.32    301.05    232.05    108.70    656.87     91.85     63.63     94.48     54.34     44.98
195109     49.58    103.99     66.03    314.74    236.01    115.12    674.15     93.28     64.91     92.90     56.42     46.12
195110     49.09    106.61     66.79    312.04    232.71    117.22    664.50     94.07     66.78     90.98     56.74     47.96
195111     47.42    104.36     65.08    315.12    215.40    110.91    657.33     95.33     64.58     85.41     55.59     45.88
195112     46.95    104.64     64.91    308.42    214.00    111.58    659.31     96.45     64.81     84.50     57.20     46.16
195201     47.60    107.00     66.08    322.59    230.11    116.80    656.57     99.12     64.35     88.50     60.14     46.23
195202     47.75    105.74     66.99    343.61    222.54    114.50    657.72    101.68     63.79     88.99     61.71     47.78
195203     46.44    104.41     63.66    328.79    214.32    109.69    653.51    101.93     61.04     84.92     61.44     46.85
195204     47.25    112.94     65.05    357.15    220.98    115.23    652.33    103.72     62.34     84.97     63.16     49.60
195205     45.58    109.51     60.92    329.57    204.71    110.98    647.48    101.43     61.05     80.18     62.18     47.53
195206     46.24    112.14     62.22    337.85    216.16    114.22    654.04    104.03     62.30     81.87     63.47     48.58
195207     46.73    116.27     65.35    354.93    221.02    117.51    752.53    116.19     62.50     82.27     65.26     50.91
195208     46.94    119.16     67.09    351.03    223.70    118.90    754.35    118.19     63.59     78.50     66.90     51.16
195209     47.08    119.83     65.41    338.08    219.07    118.35    760.91    120.02     62.98     77.72     65.85     50.99
195210     45.49    118.77     63.60    323.28    215.06    118.80    747.41    119.84     62.31     73.02     65.72     49.77
195211     44.84    120.10     62.68    324.17    210.88    118.05    754.28    119.86     61.50     71.90     63.54     49.06
195212     47.13    126.11     66.88    327.02    229.48    128.48    783.67    125.59     63.64     76.69     67.87     52.12
195301     47.57    134.77     68.70    341.60    232.64    131.38    780.79    127.26     64.03     74.90     70.18     53.71
195302     48.44    134.27     69.29    331.19    233.00    128.22    898.69    127.98     65.11     70.90     69.87     54.40
195303     49.32    130.84     68.80    328.90    225.60    130.15    894.69    127.98     64.61     72.07     69.17     53.95
195304     48.26    124.98     66.71    326.81    225.45    128.05    878.37    127.62     64.06     71.60     69.35     52.51
195305     48.05    122.49     65.38    309.76    217.54    126.46    869.21    123.12     63.37     68.84     66.18     52.01
195306     47.86    120.67     65.04    312.06    216.43    127.92    872.24    122.52     64.00     68.48     66.19     52.55
195307     48.44    117.58     63.52    313.72    205.24    120.45    875.95    119.32     61.81     64.15     65.40     50.44
195308     49.86    118.38     64.88    325.93    210.91    123.15    884.19    122.89     62.90     66.43     66.24     51.05
195309     48.04    109.07     60.48    301.37    203.82    116.52    876.68    121.92     61.69     66.16     64.01     46.62
195310     47.84    109.06     60.74    295.32    206.65    119.42    879.53    123.17     61.52     66.19     63.97     45.71
195311     48.11    117.46     65.02    311.64    216.13    127.62    891.64    128.32     61.93     67.82     66.86     47.13
195312     47.97    116.10     66.66    313.52    224.12    133.50    911.46    131.52     63.34     72.71     69.08     47.73
195401     47.47    114.54     66.58    314.53    225.44    132.83    903.48    131.64     63.67     71.32     68.83     45.77
195402     49.38    120.59     71.10    341.57    228.04    141.98    920.51    135.56     65.64     75.29     71.48     49.16
195403     48.86    120.83     71.76    347.67    226.42    149.44    944.09    137.20     65.45     74.80     72.29     49.55
195404     49.32    124.96     75.33    362.28    236.56    161.84    947.39    140.55     65.49     74.77     75.40     49.63
195405     49.68    131.85     79.22    384.43    255.32    177.23    966.11    141.80     66.38     75.52     79.41     50.47
195406     50.59    135.95     82.48    392.30    263.88    174.94    977.93    145.05     67.84     76.42     80.20     52.91
195407     51.29    140.48     84.14    373.68    265.89    193.89    922.42    152.24     69.70     76.60     82.41     52.14
195408     54.46    154.31     89.82    390.86    271.33    194.13    962.62    160.02     72.52     82.83     88.50     55.45
195409     52.64    147.30     85.40    388.80    261.77    184.97    947.58    156.62     71.91     80.32     87.90     53.42
195410     54.40    170.56     90.40    427.43    284.93    198.15    960.16    159.09     75.21     82.31     90.94     56.23
195411     53.12    169.25     90.84    425.45    272.81    195.36    952.04    152.52     73.19     80.83     89.15     56.86
195412     56.02    173.41    102.34    455.49    308.13    219.09    984.43    160.47     78.68     90.31     98.20     62.72
195501     58.15    185.92    110.34    484.62    319.24    223.77    987.71    164.73     79.95     95.54    103.55     69.03
195502     58.78    186.93    112.25    486.41    310.19    233.95    995.62    166.63     81.21     92.64    103.60     69.73
195503     59.30    183.15    116.70    494.41    322.35    245.81   1035.17    172.13     81.81     94.88    105.41     72.37
195504     58.53    183.13    117.78    492.83    318.20    240.09   1020.89    170.14     80.40    104.82    105.99     73.21
195505     60.81    193.51    120.96    500.52    341.81    256.88   1041.01    173.84     81.76    104.68    104.48     77.48
195506     60.32    189.44    122.46    493.40    357.14    256.34   1054.01    172.85     83.75    107.56    106.60     78.09
195507     64.03    220.01    138.85    546.51    412.92    262.70   1187.17    178.63     87.56    107.80    106.01     87.39
195508     65.21    261.40    137.39    571.00    405.34    254.56   1218.15    184.73     89.22    107.80    105.18     86.12
195509     64.40    250.53    141.84    570.13    412.44    253.64   1186.53    184.15     90.19    107.50    105.75     85.84
195510     63.04    276.77    142.44    573.90    401.45    240.03   1186.61    178.57     93.07    103.79    100.96     83.91
195511     62.45    263.28    137.19    567.68    391.70    225.91   1172.98    176.18     90.61    104.48     99.87     80.94
195512     64.25    286.72    147.83    610.42    416.29    251.37   1191.38    181.30     96.68    110.15    102.86     87.64
195601     64.99    279.02    152.41    632.75    425.22    264.99   1187.59    180.40     95.48    116.68    104.34     85.85
195602     63.85    260.62    145.00    635.01    405.15    250.53   1209.71    179.28     92.15    108.89    100.50     83.57
195603     64.19    272.62    151.86    659.63    420.10    264.92   1211.51    181.84     94.21    117.33    103.81     85.48
195604     65.00    283.69    165.46    734.71    443.23    292.22   1214.37    188.04     94.34    125.55    109.20     90.08
195605     66.18    268.95    169.26    761.13    439.32    288.43   1203.68    183.37     92.49    128.81    109.08     90.55
195606     63.65    254.25    157.81    707.90    411.15    272.40   1190.34    181.18     87.72    126.68    105.10     85.51
195607     65.78    327.47    164.20    721.29    424.60    272.66   1181.18    188.17     92.76    133.54    109.33     82.52
195608     67.18    342.37    177.14    773.53    435.80    286.89   1212.93    197.47     97.03    137.48    112.13     84.62
195609     65.84    341.00    171.20    728.48    419.00    275.74   1194.44    191.73     93.87    132.68    108.76     81.45
195610     63.38    337.81    160.86    697.96    390.82    255.59   1147.62    183.68     89.33    127.49    103.16     77.66
195611     63.85    333.14    162.60    700.07    392.43    263.97   1131.68    185.00     90.47    128.04    103.70     78.42
195612     63.06    317.96    161.80    731.64    377.07    264.54   1147.79    184.89     87.96    125.30    104.66     77.45
195701     63.53    320.53    169.29    773.99    403.80    275.91   1162.76    187.53     86.98    132.22    105.52     78.63
195702     64.57    304.83    159.86    740.94    380.11    257.66   1196.52    191.82     85.68    129.09    106.59     77.45
195703     63.16    296.37    153.73    719.64    370.68    257.32   1200.10    190.36     84.32    128.07    105.69     74.36
195704     63.89    302.76    155.75    742.04    380.70    269.14   1203.56    192.85     85.86    138.24    108.82     75.37
195705     65.11    330.47    160.87    792.56    399.45    290.89   1208.94    198.45     85.89    145.54    114.76     76.88
195706     65.59    335.09    167.05    848.23    410.57    306.37   1220.62    201.95     87.65    151.75    117.58     76.88
195707     65.60    325.63    161.45    821.62    409.05    279.04   1316.94    197.59     84.20    177.96    107.25     76.47
195708     66.56    336.22    161.33    828.54    415.96    287.66   1313.75    196.87     86.47    183.05    106.63     77.65
195709     64.83    323.59    150.26    776.74    394.10    267.16   1309.80    190.92     83.58    177.97    102.87     72.48
195710     63.80    300.29    138.89    714.38    369.36    249.54   1400.45    186.78     84.62    171.12     98.34     66.64
195711     62.31    287.16    131.79    671.33    356.16    247.09   1371.00    184.85     81.14    170.05     92.81     61.49
195712     63.88    267.18    134.58    682.27    371.36    263.92   1390.21    191.92     81.87    181.84     96.47     59.90
195801     63.80    244.86    127.65    634.06    361.08    252.39   1389.92    196.03     80.02    180.15     95.12     55.77
195802     68.47    258.26    135.98    643.20    372.16    262.41   1449.08    207.63     86.75    179.96    103.01     62.44
195803     69.79    251.24    133.82    608.95    364.26    256.94   1458.16    209.39     88.37    187.92    103.99     60.42
195804     72.35    257.76    136.57    656.73    363.92    262.31   1456.55    212.63     91.71    201.70    106.75     61.45
195805     75.34    268.69    138.72    689.88    366.67    261.02   1495.94    222.78     94.22    216.56    109.01     64.83
195806     76.96    282.77    143.78    695.61    376.50    265.75   1526.35    225.09     97.13    218.05    111.03     67.37
195807     79.92    314.08    147.71    741.84    379.32    267.39   1624.32    234.49    100.89    201.93    109.62     69.15
195808     81.15    343.41    160.03    745.75    415.95    276.71   1638.87    236.44    102.54    213.71    111.82     72.77
195809     83.12    338.93    164.00    755.56    422.68    281.77   1676.96    233.08    107.86    217.23    116.65     74.09
195810     86.32    373.67    172.35    779.90    441.00    297.80   1742.66    240.27    111.89    242.32    118.32     79.71
195811     88.37    380.45    178.62    788.84    446.86    311.80   1768.00    249.95    113.00    244.64    122.67     82.33
195812     91.44    392.23    183.58    798.88    460.23    323.07   1802.12    256.19    118.97    262.86    125.11     86.67
195901     93.52    404.06    192.60    808.43    484.30    367.99   2025.19    270.56    125.35    274.02    129.72     88.46
195902     96.97    403.21    194.68    811.67    483.35    359.01   2104.25    273.24    131.95    272.23    126.33     91.93
195903     99.39    394.00    200.56    746.68    505.62    377.99   2205.60    275.70    136.50    281.83    129.01     93.84
195904     99.32    390.86    198.42    762.22    514.27    386.51   2176.39    279.23    133.92    293.51    127.11     94.62
195905    102.19    428.94    205.68    774.63    546.25    414.71   2277.16    275.39    135.70    328.14    129.06     96.64
195906    103.08    451.84    210.46    762.11    574.79    439.95   2252.13    271.40    138.82    323.78    129.64     97.51
195907    105.89    462.78    216.86    797.84    568.38    403.53   2132.37    265.08    148.36    349.56    125.63     96.64
195908    109.70    500.07    222.80    836.48    602.43    400.92   2145.12    274.55    151.01    365.91    127.15     96.91
195909    108.78    512.26    218.56    804.86    583.29    390.67   2156.84    277.24    151.65    352.18    125.01     93.95
195910    105.31    490.15    207.52    748.83    552.74    378.74   2115.76    264.23    148.18    334.19    118.60     90.09
195911    109.16    484.65    211.20    756.41    570.08    394.38   2143.22    265.83    149.09    341.83    119.22     89.91
195912    109.87    480.61    216.12    746.82    580.37    434.46   2115.44    265.80    151.86    359.61    120.45     87.55
196001    110.87    508.51    219.04    777.90    598.22    456.70   2186.31    270.58    155.62    352.65    120.33     89.57
196002    107.04    450.60    201.37    718.69    540.49    412.49   2206.88    264.25    146.25    330.14    115.08     86.09
196003    110.11    437.36    202.94    688.40    540.78    430.05   2387.33    270.65    151.59    330.13    113.96     85.89
196004    108.80    414.03    195.76    682.37    528.62    433.35   2372.92    274.35    151.60    334.68    113.72     83.23
196005    110.34    405.30    191.81    652.58    502.44    442.93   2348.01    277.35    150.87    340.17    113.20     81.91
196006    116.98    399.22    199.31    624.13    521.36    482.68   2424.54    280.45    155.24    386.08    112.54     81.84
196007    123.85    403.77    197.90    652.74    533.30    450.21   2496.00    309.16    154.78    374.23    121.87     84.62
196008    122.54    400.90    191.43    656.66    501.28    429.96   2498.38    304.53    151.53    359.49    122.14     82.45
196009    127.51    410.27    193.94    677.26    507.29    432.17   2674.23    319.82    155.62    367.43    126.16     84.06
196010    125.25    388.33    179.22    670.37    471.99    394.79   2495.27    304.39    142.35    334.90    118.50     79.56
196011    127.95    383.32    175.55    685.33    470.11    385.56   2498.76    302.62    142.34    322.93    120.56     78.45
196012    139.30    377.29    183.20    702.04    490.59    410.97   2601.75    312.71    151.43    334.56    129.55     82.67
196101    146.84    376.06    190.77    739.14    504.16    425.67   2904.79    331.98    154.65    369.20    136.26     85.06
196102    157.89    407.32    202.63    809.97    535.91    438.83   3133.89    347.20    158.60    391.36    149.35     91.80
196103    167.81    421.90    213.24    824.96    547.95    452.04   3155.75    358.82    165.89    410.75    159.53     95.73
196104    176.51    438.17    215.91    851.35    557.85    464.64   3369.38    364.10    175.30    425.83    166.19     98.27
196105    173.97    432.75    212.92    891.57    553.56    465.27   3396.17    369.99    175.99    424.25    168.77     98.05
196106    179.72    436.44    220.22    885.94    577.18    482.37   3359.23    378.02    184.19    432.93    175.31    102.34
196107    175.99    422.91    207.33    853.25    558.58    445.89   3322.13    361.12    179.73    405.21    162.14     98.05
196108    181.90    452.38    211.45    872.35    575.04    456.75   3535.86    370.76    183.73    418.83    171.75     98.46
196109    190.57    466.19    214.04    866.83    594.72    478.44   3522.90    383.48    189.14    433.93    188.28    101.05
196110    190.27    491.83    204.48    810.90    570.43    481.43   3421.97    387.99    189.96    427.72    187.34     98.02
196111    196.52    492.72    204.85    862.05    568.89    495.34   3804.55    407.58    206.76    442.38    191.30    100.55
196112    206.52    534.93    209.66    913.12    581.25    515.81   4102.81    420.25    216.42    455.39    204.80    102.25
196201    199.69    546.05    211.29    947.60    577.40    509.94   4235.28    401.64    215.50    445.66    195.46    101.71
196202    188.47    539.68    204.64    962.66    553.92    486.51   3977.97    390.34    196.40    424.55    186.15    102.39
196203    188.26    528.07    205.35   1009.17    566.88    483.92   4116.05    399.36    198.99    439.63    192.72    102.24
196204    185.81    521.68    206.63   1008.86    568.02    483.24   3990.96    406.37    200.57    441.48    188.36    100.81
196205    173.13    497.99    189.20    991.92    532.78    423.35   3803.00    394.19    192.96    392.57    174.21     93.71
196206    152.95    469.16    171.81    953.25    485.57    382.05   3507.92    354.33    174.75    348.76    156.66     86.93
196207    141.06    432.15    151.72    806.82    418.25    311.72   2570.05    341.88    153.11    312.27    134.61     83.33
196208    148.26    468.56    158.81    844.97    449.37    347.29   2755.91    366.37    159.37    336.20    145.84     86.46
196209    148.90    482.91    161.19    853.88    464.19    357.20   2780.08    376.63    165.62    308.57    150.94     89.26
196210    139.94    468.90    149.38    838.47    449.30    322.80   2608.05    365.05    154.51    295.50    141.90     83.89
196211    136.09    478.65    149.16    832.98    468.47    322.72   2680.35    359.97    152.03    302.37    140.76     84.98
196212    151.72    503.85    168.78    915.95    529.37    369.88   2852.80    385.95    168.23    354.04    160.18     97.40
196301    153.54    518.27    165.53    958.47    533.94    366.27   2879.77    398.33    168.10    356.46    165.46     98.16
196302    162.49    550.20    176.08    981.76    557.63    388.62   2998.73    418.23    174.37    376.25    171.46    104.13
196303    156.82    530.24    172.05    963.15    534.01    365.34   2946.55    410.75    174.16    365.46    170.38    103.14
196304    160.47    569.53    176.15   1029.67    553.23    375.14   2999.74    417.18    177.36    369.28    173.78    107.18
196305    164.11    612.40    183.84   1111.99    585.23    407.70   3111.54    426.04    188.59    396.90    179.96    115.70
196306    166.50    654.29    188.08   1102.33    588.11    429.28   3069.61    429.09    192.80    394.83    180.23    121.62
196307    101.39    362.81    120.53    518.69    309.87    193.74   1695.59    387.81     98.42    317.96     97.12     68.83
196308    101.16    361.51    118.74    529.66    306.08    192.41   1691.71    389.81     97.20    319.46     97.15     67.90
196309    106.44    383.62    126.57    547.13    319.78    201.77   1753.10    412.48    103.14    348.90    101.04     71.94
196310    104.78    382.16    125.32    531.25    321.65    202.55   1792.33    401.29    104.02    334.34     98.30     69.93
196311    107.85    418.84    128.40    530.36    330.19    219.44   1853.22    397.45    104.37    345.32     99.37     71.11
196312    106.57    396.10    127.67    524.37    342.51    218.23   1919.70    394.41    103.16    338.18     96.81     72.50
196401    109.29    399.83    129.08    548.64    363.31    224.54   1914.37    405.53    103.39    342.80     98.02     74.87
196402    110.02    404.05    132.35    574.58    374.29    231.18   1978.53    410.25    105.70    355.28     96.88     76.88
196403    112.41    410.68    136.45    576.88    380.08    235.05   1961.33    412.41    107.07    360.00    100.16     81.86
196404    115.59    413.88    142.33    584.61    389.57    242.90   2031.53    408.29    110.12    352.54    100.61     84.79
196405    115.37    421.31    140.39    607.69    386.93    235.62   2047.95    411.60    114.12    347.21     99.58     85.85
196406    117.17    422.76    142.45    622.01    393.34    241.68   2027.69    413.67    118.22    347.94     99.28     88.79
196407    113.24    406.08    140.44    612.91    362.11    222.10   2047.62    414.02    115.57    359.11     97.69     89.13
196408    115.15    427.02    141.83    632.74    369.59    217.75   2006.95    433.40    116.15    375.93     99.49     89.58
196409    114.79    430.74    141.24    617.00    360.35    211.01   1964.52    431.96    116.48    358.79     97.79     85.96
196410    116.44    451.84    148.11    639.43    376.38    213.17   1941.45    438.96    120.41    368.13    100.68     89.37
196411    116.10    456.20    148.22    663.57    379.56    210.96   1924.18    442.12    122.99    378.44     99.93     92.41
196412    116.82    448.37    145.69    681.56    383.11    212.91   1869.56    446.69    126.51    384.99     98.72     89.88
196501    116.81    455.18    143.61    690.92    388.23    214.09   1924.47    447.80    126.84    401.04     98.04     87.74
196502    124.25    475.82    152.02    696.60    407.77    230.29   1929.70    464.56    131.57    431.46    100.64     92.83
196503    126.03    470.22    156.98    668.86    409.95    237.97   1932.82    465.22    133.04    440.56    101.55     97.16
196504    124.73    480.02    156.86    648.24    397.41    236.32   1897.57    461.57    132.38    435.99    100.91     96.67
196505    129.86    513.27    165.14    653.31    405.04    248.61   1941.26    463.53    141.90    448.57    105.22     98.85
196506    128.21    490.98    163.32    659.89    403.71    248.93   1983.09    457.55    141.77    441.63    102.42     97.58
196507    120.10    444.36    147.49    639.93    352.40    219.97   1775.51    437.04    124.84    416.07    102.21     88.05
