"Start","1/31/1973"
"End","6/15/2007"
"Frequency","M"
"Name","A.P. MOLLER-MAERSK - RETAINED EARNINGS (~U$)","GROUPE VICTOIRE SA - RETAINED EARNINGS (~U$)","FINANZAUTO SA - RETAINED EARNINGS (~U$)","FONCINA SA - RETAINED EARNINGS (~U$)","SOPAGRI SA - RETAINED EARNINGS (~U$)","HUBER & SUHNER AG - RETAINED EARNINGS (~U$)","DIORA EXPLORATION NL- RETAINED EARNINGS (~U$)","HYSAN DEVELOPMENT CO- RETAINED EARNINGS (~U$)","LUFKIN INDUSTRIES - RETAINED EARNINGS (~U$)","LOOK INCORPORATED - RETAINED EARNINGS (~U$)","HUTTER & SCHRANTZ - RETAINED EARNINGS (~U$)","FIEBM SA - RETAINED EARNINGS (~U$)","C-COR INCORPORATED - RETAINED EARNINGS (~U$)","HUFVUDSTADEN AB - RETAINED EARNINGS (~U$)","IMMOB MARSEILLA, STE- RETAINED EARNINGS (~U$)","INTERTECHNIQUE SA - RETAINED EARNINGS (~U$)","INVESTOR AB - RETAINED EARNINGS (~U$)","INVESTOR AB - RETAINED EARNINGS (~U$)","FONCIERE EURIS - RETAINED EARNINGS (~U$)","NH HOTELES S.A. - RETAINED EARNINGS (~U$)","ELXSI CORPORATION - RETAINED EARNINGS (~U$)","SEAGATE TECHNOLOGY - RETAINED EARNINGS (~U$)","CYCARE SYSTEMS, INC.- RETAINED EARNINGS (~U$)","BOLLORE - RETAINED EARNINGS (~U$)","METAL DEPLOYE SA - RETAINED EARNINGS (~U$)","MUNKSJO AB - RETAINED EARNINGS (~U$)","NEW ZEALAND OIL - RETAINED EARNINGS (~U$)","FIRST AMERICAN CORP - RETAINED EARNINGS (~U$)","NEW ENGLAND BUSINESS- RETAINED EARNINGS (~U$)","BANCA NAZ DELL'AGRIC- RETAINED EARNINGS (~U$)","ABIGROUP LIMITED - RETAINED EARNINGS (~U$)","BIOGEN, INC. - RETAINED EARNINGS (~U$)","ELECTROMETALS TECH - RETAINED EARNINGS (~U$)","ORFEVRERIE CHRISTOFL- RETAINED EARNINGS (~U$)","SMURFIT NAVARRA - RETAINED EARNINGS (~U$)","INVESTMENT AB BAHCO - RETAINED EARNINGS (~U$)","ROCAMAT SA - RETAINED EARNINGS (~U$)","SADE-STE ALSACIENNE - RETAINED EARNINGS (~U$)","COMPAGNIE GENERALE - RETAINED EARNINGS (~U$)","FLSMIDTH & CO A/S - RETAINED EARNINGS (~U$)","PERPETUAL LTD - RETAINED EARNINGS (~U$)","SCHNEIDER ELECTRIC - RETAINED EARNINGS (~U$)","STADL MALZFABRIK AG - RETAINED EARNINGS (~U$)","STORA KOPPARBERGS - RETAINED EARNINGS (~U$)","SV. HANDELSBANKEN AB- RETAINED EARNINGS (~U$)","UNIVERSALE-BAU AG - RETAINED EARNINGS (~U$)","VIVAX SA - RETAINED EARNINGS (~U$)","WIENERBERGER AG - RETAINED EARNINGS (~U$)","TORO ASSICURAZIONI - RETAINED EARNINGS (~U$)","UNI-INVEST NV - RETAINED EARNINGS (~U$)","BASIC PETROLEUM CORP- RETAINED EARNINGS (~U$)","RENAISSANCE CORP - RETAINED EARNINGS (~U$)","SINO-I TECH LTD - RETAINED EARNINGS (~U$)","HOKUETSU IND. CO. - RETAINED EARNINGS (~U$)","JACKS INTERNATIONAL - RETAINED EARNINGS (~U$)","PLASMA-THERM, INC. - RETAINED EARNINGS (~U$)","APLUS COMPANY LTD - RETAINED EARNINGS (~U$)","PHILIPPINE LONG DIST- RETAINED EARNINGS (~U$)","REX TRUEFORM CLOTH - RETAINED EARNINGS (~U$)","SUNCALL CORPORATION - RETAINED EARNINGS (~U$)","SAN MIGUEL CORP - RETAINED EARNINGS (~U$)","COLLAGEN AESTHETICS - RETAINED EARNINGS (~U$)","SOLV-EX CORP - RETAINED EARNINGS (~U$)","HOME DEPOT, INC. - RETAINED EARNINGS (~U$)","INT'L GAME TECH - RETAINED EARNINGS (~U$)","MEDIAVEST INC - RETAINED EARNINGS (~U$)","ATLAS CONSOLIDATED - RETAINED EARNINGS (~U$)","BENGUET CORPORATION - RETAINED EARNINGS (~U$)","LEPANTO CONSOLIDATED- RETAINED EARNINGS (~U$)","TAYCA CORPORATION - RETAINED EARNINGS (~U$)","TOKYO AUTO. MACH. - RETAINED EARNINGS (~U$)","IBERDROLA SA - RETAINED EARNINGS (~U$)","DYNO ASA - RETAINED EARNINGS (~U$)","CLECO CORPORATION - RETAINED EARNINGS (~U$)","EMULEX CORPORATION - RETAINED EARNINGS (~U$)","JAPAN VILENE CO. LTD- RETAINED EARNINGS (~U$)","AWILCO ASA - RETAINED EARNINGS (~U$)","BANCO ATLANTICO S.A.- RETAINED EARNINGS (~U$)","ALITALIA SPA - RETAINED EARNINGS (~U$)","WAKAMOTO PHARM CO - RETAINED EARNINGS (~U$)","COMMUNICATIONS SYST - RETAINED EARNINGS (~U$)","CONTINUUM CO., INC. - RETAINED EARNINGS (~U$)","FONAR CORPORATION - RETAINED EARNINGS (~U$)","PARGESA HOLDING SA - RETAINED EARNINGS (~U$)","TELECOMM - TCI GROUP- RETAINED EARNINGS (~U$)","GRUPO LAMOSA - RETAINED EARNINGS (~U$)","KIMBERLY CLARK - RETAINED EARNINGS (~U$)","BELO CORP - RETAINED EARNINGS (~U$)","CA INC - RETAINED EARNINGS (~U$)","HEALTHDYNE INC. - RETAINED EARNINGS (~U$)","ALK-ABELO A/S - RETAINED EARNINGS (~U$)","INTERMAGNETICS GEN - RETAINED EARNINGS (~U$)","FORUM GROUP, INC. - RETAINED EARNINGS (~U$)","TELEPHONE & DATA SYS- RETAINED EARNINGS (~U$)","NEXUS GROUP INTL - RETAINED EARNINGS (~U$)","TUAN SING HOLDINGS - RETAINED EARNINGS (~U$)","TURNER BROADCASTING - RETAINED EARNINGS (~U$)","PRIMARK CORPORATION - RETAINED EARNINGS (~U$)","HORIZON OIL LTD - RETAINED EARNINGS (~U$)","MYND CORP - RETAINED EARNINGS (~U$)","HONG LEONG FINANCE - RETAINED EARNINGS (~U$)","SOCFINAL (STE FINAN)- RETAINED EARNINGS (~U$)","CHINA AEROSPACE - RETAINED EARNINGS (~U$)","GRONTMIJ - RETAINED EARNINGS (~U$)","VHS ONROEREND GOED - RETAINED EARNINGS (~U$)","LTX CORP - RETAINED EARNINGS (~U$)","BIG B, INC. - RETAINED EARNINGS (~U$)","JONES INTERCABLE INC- RETAINED EARNINGS (~U$)","VSI HOLDINGS, INC. - RETAINED EARNINGS (~U$)","SUNSTAR INC. - RETAINED EARNINGS (~U$)","CIRCON CORPORATION - RETAINED EARNINGS (~U$)","LAGARDERE SCA - RETAINED EARNINGS (~U$)","ALLIED PROPERTIES - RETAINED EARNINGS (~U$)","CITIC PACIFIC LTD. - RETAINED EARNINGS (~U$)","AYALA INTERNL HOLDIN- RETAINED EARNINGS (~U$)","MICHAELS STORES, INC- RETAINED EARNINGS (~U$)","TCI INT'L INC. - RETAINED EARNINGS (~U$)","MALAYSIAN RESOURCES - RETAINED EARNINGS (~U$)","SINGAPURA FINANCE - RETAINED EARNINGS (~U$)","LILLY INDUSTRIES INC- RETAINED EARNINGS (~U$)","LASER PRECISION Corp- RETAINED EARNINGS (~U$)","SYNTREX CORP. - RETAINED EARNINGS (~U$)","WILMINGTON TRST - RETAINED EARNINGS (~U$)","SUMMA INDUSTRIES - RETAINED EARNINGS (~U$)","REPUBLIC RESOURCES - RETAINED EARNINGS (~U$)","PATLEX CORP - RETAINED EARNINGS (~U$)","MASSTOR SYSTEMS CORP- RETAINED EARNINGS (~U$)","MAJOR GROUP, INC. - RETAINED EARNINGS (~U$)","ISETAN (SINGAPORE) - RETAINED EARNINGS (~U$)","SANRIO COMPANY LTD - RETAINED EARNINGS (~U$)","MIDAMERICAN ENERGY - RETAINED EARNINGS (~U$)","BEVER HOLDING - RETAINED EARNINGS (~U$)","DATA SWITCH CORP - RETAINED EARNINGS (~U$)","TRANSMARCO LIMITED - RETAINED EARNINGS (~U$)","ORCHARD PARADE HLDGS- RETAINED EARNINGS (~U$)","QUEENSBOROUGH HLDGS - RETAINED EARNINGS (~U$)","BERKELEY - RETAINED EARNINGS (~U$)","MICRON TECHNOLOGY - RETAINED EARNINGS (~U$)","SENETAS CORPORATION - RETAINED EARNINGS (~U$)","WATSCO INC - RETAINED EARNINGS (~U$)","TEISSEIRE FRANCE SA - RETAINED EARNINGS (~U$)","TERAOKA SEISAKUSHO - RETAINED EARNINGS (~U$)","ALBIS LEASING AG - RETAINED EARNINGS (~U$)","CARL SCHENCK AG - RETAINED EARNINGS (~U$)","SAAB AB - RETAINED EARNINGS (~U$)","TECHNO ASIA HOLDINGS- RETAINED EARNINGS (~U$)","GOLD PEAK INDUSTRIES- RETAINED EARNINGS (~U$)","KATOKICHI CO., LTD. - RETAINED EARNINGS (~U$)","LANDESBANK BERLIN - RETAINED EARNINGS (~U$)","JOHNSON ELECTRIC - RETAINED EARNINGS (~U$)","SONY PRECISION TECH.- RETAINED EARNINGS (~U$)","HAWKER DE HAVILLAND - RETAINED EARNINGS (~U$)","BRADY CORP - RETAINED EARNINGS (~U$)","HABER INC - RETAINED EARNINGS (~U$)","MABUCHI MOTOR CO. - RETAINED EARNINGS (~U$)","CHIYODA CO., LTD. - RETAINED EARNINGS (~U$)","RPC, INC. - RETAINED EARNINGS (~U$)","BIOFERMIN PHARM'L CO- RETAINED EARNINGS (~U$)","IMW IMMOBILIEN AG - RETAINED EARNINGS (~U$)","VICTORIA PETROLEUM - RETAINED EARNINGS (~U$)","REX STORES CORP - RETAINED EARNINGS (~U$)","NERCO, INC. - RETAINED EARNINGS (~U$)","GREAT AMERICAN BANK - RETAINED EARNINGS (~U$)","NORITZ CORP - RETAINED EARNINGS (~U$)","HILLSDOWN HOLDINGS - RETAINED EARNINGS (~U$)","CONTINENTAL FOODS - RETAINED EARNINGS (~U$)","TINSLEY ROBOR PLC - RETAINED EARNINGS (~U$)","PWS HOLDINGS PLC - RETAINED EARNINGS (~U$)"
"9/28/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"10/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"11/30/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"12/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"1/31/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"2/28/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"3/29/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"4/30/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"5/31/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"6/28/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
