"Start","1/31/1973"
"End","6/22/2007"
"Frequency","M"
"Name","A.P. MOLLER-MAERSK - DEFERRED DOMESTIC INC TAX (~U$)","FONCINA SA - DEFERRED DOMESTIC INC TAX (~U$)","HUBER & SUHNER AG - DEFERRED DOMESTIC INC TAX (~U$)","DIORA EXPLORATION NL- DEFERRED DOMESTIC INC TAX (~U$)","HYSAN DEVELOPMENT CO- DEFERRED DOMESTIC INC TAX (~U$)","LUFKIN INDUSTRIES - DEFERRED DOMESTIC INC TAX (~U$)","LOOK INCORPORATED - DEFERRED DOMESTIC INC TAX (~U$)","FIEBM SA - DEFERRED DOMESTIC INC TAX (~U$)","C-COR INCORPORATED - DEFERRED DOMESTIC INC TAX (~U$)","HUFVUDSTADEN AB - DEFERRED DOMESTIC INC TAX (~U$)","INTERTECHNIQUE SA - DEFERRED DOMESTIC INC TAX (~U$)","INVESTOR AB - DEFERRED DOMESTIC INC TAX (~U$)","INVESTOR AB - DEFERRED DOMESTIC INC TAX (~U$)","FONCIERE EURIS - DEFERRED DOMESTIC INC TAX (~U$)","NH HOTELES S.A. - DEFERRED DOMESTIC INC TAX (~U$)","ELXSI CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","SEAGATE TECHNOLOGY - DEFERRED DOMESTIC INC TAX (~U$)","CYCARE SYSTEMS, INC.- DEFERRED DOMESTIC INC TAX (~U$)","BOLLORE - DEFERRED DOMESTIC INC TAX (~U$)","METAL DEPLOYE SA - DEFERRED DOMESTIC INC TAX (~U$)","NEW ZEALAND OIL - DEFERRED DOMESTIC INC TAX (~U$)","FIRST AMERICAN CORP - DEFERRED DOMESTIC INC TAX (~U$)","NEW ENGLAND BUSINESS- DEFERRED DOMESTIC INC TAX (~U$)","BANCA NAZ DELL'AGRIC- DEFERRED DOMESTIC INC TAX (~U$)","BIOGEN, INC. - DEFERRED DOMESTIC INC TAX (~U$)","ELECTROMETALS TECH - DEFERRED DOMESTIC INC TAX (~U$)","ORFEVRERIE CHRISTOFL- DEFERRED DOMESTIC INC TAX (~U$)","ROCAMAT SA - DEFERRED DOMESTIC INC TAX (~U$)","SADE-STE ALSACIENNE - DEFERRED DOMESTIC INC TAX (~U$)","COMPAGNIE GENERALE - DEFERRED DOMESTIC INC TAX (~U$)","FLSMIDTH & CO A/S - DEFERRED DOMESTIC INC TAX (~U$)","PERPETUAL LTD - DEFERRED DOMESTIC INC TAX (~U$)","SCHNEIDER ELECTRIC - DEFERRED DOMESTIC INC TAX (~U$)","STORA KOPPARBERGS - DEFERRED DOMESTIC INC TAX (~U$)","SV. HANDELSBANKEN AB- DEFERRED DOMESTIC INC TAX (~U$)","VIVAX SA - DEFERRED DOMESTIC INC TAX (~U$)","WIENERBERGER AG - DEFERRED DOMESTIC INC TAX (~U$)","UNI-INVEST NV - DEFERRED DOMESTIC INC TAX (~U$)","BASIC PETROLEUM CORP- DEFERRED DOMESTIC INC TAX (~U$)","SINO-I TECH LTD - DEFERRED DOMESTIC INC TAX (~U$)","HOKUETSU IND. CO. - DEFERRED DOMESTIC INC TAX (~U$)","JACKS INTERNATIONAL - DEFERRED DOMESTIC INC TAX (~U$)","PLASMA-THERM, INC. - DEFERRED DOMESTIC INC TAX (~U$)","APLUS COMPANY LTD - DEFERRED DOMESTIC INC TAX (~U$)","PHILIPPINE LONG DIST- DEFERRED DOMESTIC INC TAX (~U$)","REX TRUEFORM CLOTH - DEFERRED DOMESTIC INC TAX (~U$)","SUNCALL CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","SAN MIGUEL CORP - DEFERRED DOMESTIC INC TAX (~U$)","COLLAGEN AESTHETICS - DEFERRED DOMESTIC INC TAX (~U$)","SOLV-EX CORP - DEFERRED DOMESTIC INC TAX (~U$)","HOME DEPOT, INC. - DEFERRED DOMESTIC INC TAX (~U$)","INT'L GAME TECH - DEFERRED DOMESTIC INC TAX (~U$)","MEDIAVEST INC - DEFERRED DOMESTIC INC TAX (~U$)","ATLAS CONSOLIDATED - DEFERRED DOMESTIC INC TAX (~U$)","BENGUET CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","LEPANTO CONSOLIDATED- DEFERRED DOMESTIC INC TAX (~U$)","TAYCA CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","TOKYO AUTO. MACH. - DEFERRED DOMESTIC INC TAX (~U$)","IBERDROLA SA - DEFERRED DOMESTIC INC TAX (~U$)","DYNO ASA - DEFERRED DOMESTIC INC TAX (~U$)","CLECO CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","EMULEX CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","JAPAN VILENE CO. LTD- DEFERRED DOMESTIC INC TAX (~U$)","AWILCO ASA - DEFERRED DOMESTIC INC TAX (~U$)","ALITALIA SPA - DEFERRED DOMESTIC INC TAX (~U$)","WAKAMOTO PHARM CO - DEFERRED DOMESTIC INC TAX (~U$)","COMMUNICATIONS SYST - DEFERRED DOMESTIC INC TAX (~U$)","CONTINUUM CO., INC. - DEFERRED DOMESTIC INC TAX (~U$)","FONAR CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","PARGESA HOLDING SA - DEFERRED DOMESTIC INC TAX (~U$)","TELECOMM - TCI GROUP- DEFERRED DOMESTIC INC TAX (~U$)","GRUPO LAMOSA - DEFERRED DOMESTIC INC TAX (~U$)","KIMBERLY CLARK - DEFERRED DOMESTIC INC TAX (~U$)","BELO CORP - DEFERRED DOMESTIC INC TAX (~U$)","CA INC - DEFERRED DOMESTIC INC TAX (~U$)","HEALTHDYNE INC. - DEFERRED DOMESTIC INC TAX (~U$)","ALK-ABELO A/S - DEFERRED DOMESTIC INC TAX (~U$)","INTERMAGNETICS GEN - DEFERRED DOMESTIC INC TAX (~U$)","FORUM GROUP, INC. - DEFERRED DOMESTIC INC TAX (~U$)","TELEPHONE & DATA SYS- DEFERRED DOMESTIC INC TAX (~U$)","TUAN SING HOLDINGS - DEFERRED DOMESTIC INC TAX (~U$)","TURNER BROADCASTING - DEFERRED DOMESTIC INC TAX (~U$)","PRIMARK CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","HORIZON OIL LTD - DEFERRED DOMESTIC INC TAX (~U$)","MYND CORP - DEFERRED DOMESTIC INC TAX (~U$)","HONG LEONG FINANCE - DEFERRED DOMESTIC INC TAX (~U$)","SOCFINAL (STE FINAN)- DEFERRED DOMESTIC INC TAX (~U$)","CHINA AEROSPACE - DEFERRED DOMESTIC INC TAX (~U$)","GRONTMIJ - DEFERRED DOMESTIC INC TAX (~U$)","VHS ONROEREND GOED - DEFERRED DOMESTIC INC TAX (~U$)","LTX CORP - DEFERRED DOMESTIC INC TAX (~U$)","BIG B, INC. - DEFERRED DOMESTIC INC TAX (~U$)","JONES INTERCABLE INC- DEFERRED DOMESTIC INC TAX (~U$)","VSI HOLDINGS, INC. - DEFERRED DOMESTIC INC TAX (~U$)","SUNSTAR INC. - DEFERRED DOMESTIC INC TAX (~U$)","CIRCON CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","LAGARDERE SCA - DEFERRED DOMESTIC INC TAX (~U$)","ALLIED PROPERTIES - DEFERRED DOMESTIC INC TAX (~U$)","CITIC PACIFIC LTD. - DEFERRED DOMESTIC INC TAX (~U$)","AYALA INTERNL HOLDIN- DEFERRED DOMESTIC INC TAX (~U$)","MICHAELS STORES, INC- DEFERRED DOMESTIC INC TAX (~U$)","TCI INT'L INC. - DEFERRED DOMESTIC INC TAX (~U$)","MALAYSIAN RESOURCES - DEFERRED DOMESTIC INC TAX (~U$)","SINGAPURA FINANCE - DEFERRED DOMESTIC INC TAX (~U$)","LILLY INDUSTRIES INC- DEFERRED DOMESTIC INC TAX (~U$)","LASER PRECISION Corp- DEFERRED DOMESTIC INC TAX (~U$)","WILMINGTON TRST - DEFERRED DOMESTIC INC TAX (~U$)","SUMMA INDUSTRIES - DEFERRED DOMESTIC INC TAX (~U$)","REPUBLIC RESOURCES - DEFERRED DOMESTIC INC TAX (~U$)","PATLEX CORP - DEFERRED DOMESTIC INC TAX (~U$)","MASSTOR SYSTEMS CORP- DEFERRED DOMESTIC INC TAX (~U$)","ISETAN (SINGAPORE) - DEFERRED DOMESTIC INC TAX (~U$)","SANRIO COMPANY LTD - DEFERRED DOMESTIC INC TAX (~U$)","MIDAMERICAN ENERGY - DEFERRED DOMESTIC INC TAX (~U$)","DATA SWITCH CORP - DEFERRED DOMESTIC INC TAX (~U$)","TRANSMARCO LIMITED - DEFERRED DOMESTIC INC TAX (~U$)","ORCHARD PARADE HLDGS- DEFERRED DOMESTIC INC TAX (~U$)","QUEENSBOROUGH HLDGS - DEFERRED DOMESTIC INC TAX (~U$)","BERKELEY - DEFERRED DOMESTIC INC TAX (~U$)","MICRON TECHNOLOGY - DEFERRED DOMESTIC INC TAX (~U$)","SENETAS CORPORATION - DEFERRED DOMESTIC INC TAX (~U$)","WATSCO INC - DEFERRED DOMESTIC INC TAX (~U$)","TEISSEIRE FRANCE SA - DEFERRED DOMESTIC INC TAX (~U$)","TERAOKA SEISAKUSHO - DEFERRED DOMESTIC INC TAX (~U$)","CARL SCHENCK AG - DEFERRED DOMESTIC INC TAX (~U$)","SAAB AB - DEFERRED DOMESTIC INC TAX (~U$)","TECHNO ASIA HOLDINGS- DEFERRED DOMESTIC INC TAX (~U$)","GOLD PEAK INDUSTRIES- DEFERRED DOMESTIC INC TAX (~U$)","KATOKICHI CO., LTD. - DEFERRED DOMESTIC INC TAX (~U$)","LANDESBANK BERLIN - DEFERRED DOMESTIC INC TAX (~U$)","JOHNSON ELECTRIC - DEFERRED DOMESTIC INC TAX (~U$)","SONY PRECISION TECH.- DEFERRED DOMESTIC INC TAX (~U$)","BRADY CORP - DEFERRED DOMESTIC INC TAX (~U$)","HABER INC - DEFERRED DOMESTIC INC TAX (~U$)","MABUCHI MOTOR CO. - DEFERRED DOMESTIC INC TAX (~U$)","CHIYODA CO., LTD. - DEFERRED DOMESTIC INC TAX (~U$)","RPC, INC. - DEFERRED DOMESTIC INC TAX (~U$)","BIOFERMIN PHARM'L CO- DEFERRED DOMESTIC INC TAX (~U$)","IMW IMMOBILIEN AG - DEFERRED DOMESTIC INC TAX (~U$)","VICTORIA PETROLEUM - DEFERRED DOMESTIC INC TAX (~U$)","REX STORES CORP - DEFERRED DOMESTIC INC TAX (~U$)","NERCO, INC. - DEFERRED DOMESTIC INC TAX (~U$)","NORITZ CORP - DEFERRED DOMESTIC INC TAX (~U$)","HILLSDOWN HOLDINGS - DEFERRED DOMESTIC INC TAX (~U$)","CONTINENTAL FOODS - DEFERRED DOMESTIC INC TAX (~U$)","TINSLEY ROBOR PLC - DEFERRED DOMESTIC INC TAX (~U$)","PWS HOLDINGS PLC - DEFERRED DOMESTIC INC TAX (~U$)"
"9/28/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"10/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"11/30/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"12/31/1973",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"1/31/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"2/28/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"3/29/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"4/30/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"5/31/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"6/28/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
"7/31/1974",#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a
